application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
91351,8/22/2014 17:07,Hired,Male,Service Department,i7,81537
285709,8/22/2014 17:08,Hired,Male,Service Department,i7,46653
120388,8/26/2014 9:32,Hired,Female,Service Department,c9,19029
342211,7/22/2014 9:31,Hired,Male,Purchase Department,c5,38409
813607,7/18/2014 14:00,Hired,Male,Operations Department,i6,22160
340249,7/18/2014 14:01,Hired,Male,Operations Department,i6,52281
649668,7/25/2014 19:50,Hired,Male,Operations Department,i6,62975
587481,7/25/2014 19:50,Hired,Male,Operations Department,i6,16717
471298,7/26/2014 16:23,Hired,Male,Operations Department,i6,12202
103119,8/12/2014 8:49,Hired,Male,Operations Department,c9,79306
611600,8/13/2014 16:25,Hired,Female,Operations Department,i6,32006
631449,8/13/2014 16:27,Hired,Female,Operations Department,i6,20431
602680,8/6/2014 9:32,Hired,Male,Operations Department,c9,81254
496437,8/15/2014 16:55,Hired,Male,Operations Department,c9,44936
576537,8/22/2014 12:43,Hired,Male,Operations Department,c9,18839
728911,8/22/2014 12:48,Hired,Female,Operations Department,c9,57519
515151,8/27/2014 9:33,Hired,Female,Operations Department,i6,76958
794344,8/27/2014 9:34,Hired,Female,Operations Department,i6,49745
934715,6/20/2014 10:28,Hired,Female,Operations Department,c5,72027
232512,6/20/2014 10:32,Hired,Female,Operations Department,c5,57295
586566,7/17/2014 19:24,Hired,Female,Operations Department,i7,1763
629604,7/23/2014 16:06,Hired,Male,Operations Department,i7,59726
779204,6/19/2014 9:32,Hired,Female,Service Department,c5,73833
390996,6/19/2014 9:33,Hired,Female,Service Department,c5,13487
75020,7/18/2014 10:22,Hired,Male,Service Department,c5,55563
508465,7/21/2014 10:10,Hired,Male,Service Department,c5,58637
209520,7/21/2014 10:11,Hired,Female,Service Department,c5,30975
257953,8/7/2014 11:34,Hired,Male,Service Department,c5,58254
895899,6/20/2014 9:31,Hired,Male,Operations Department,c5,76694
265397,6/20/2014 9:32,Hired,Female,Operations Department,c5,4063
336556,6/22/2014 12:03,Hired,Female,Operations Department,c9,79072
561070,6/22/2014 12:04,Hired,Don’t want to say,Operations Department,c9,87749
311547,6/22/2014 12:05,Hired,Don’t want to say,Operations Department,c9,14183
102613,7/11/2014 9:33,Hired,Male,Operations Department,c5,70361
689825,7/11/2014 9:34,Hired,Female,Operations Department,c5,1461
487029,7/16/2014 16:14,Hired,Female,Operations Department,c5,29355
488003,6/20/2014 9:31,Hired,Male,Operations Department,i7,7026
607767,7/31/2014 19:12,Hired,Male,Operations Department,i7,24608
914951,7/29/2014 11:47,Hired,Male,Operations Department,c5,98491
363581,8/18/2014 9:35,Hired,Male,Production Department,c9,24788
565931,8/18/2014 19:37,Hired,Male,Production Department,c9,6518
399956,8/25/2014 12:00,Hired,Male,Production Department,i7,21399
806924,7/28/2014 9:32,Hired,Don’t want to say,Service Department,c5,33459
674165,8/4/2014 9:31,Hired,Male,Service Department,c5,19238
833080,8/4/2014 9:31,Hired,Don’t want to say,Service Department,c5,66297
452406,8/6/2014 6:34,Hired,Male,Service Department,c5,19790
181036,7/29/2014 14:13,Hired,Male,Operations Department,i5,62406
903132,7/21/2014 9:32,Hired,Female,General Management,i5,6957
103124,7/15/2014 9:32,Hired,Male,Service Department,c8,9524
648085,7/22/2014 16:17,Hired,Male,Service Department,c8,55240
682822,7/22/2014 16:17,Hired,Male,Service Department,c8,58886
491599,8/19/2014 9:32,Hired,Male,Operations Department,c5,73104
960228,7/1/2014 23:38,Hired,Female,Operations Department,c5,64110
747382,7/15/2014 11:40,Hired,Male,Operations Department,i1,81465
870130,7/24/2014 14:47,Hired,Male,Operations Department,i1,18468
462319,7/24/2014 14:48,Hired,Male,Operations Department,i1,98164
158949,7/24/2014 14:51,Hired,Female,Operations Department,i1,13296
892655,7/24/2014 14:52,Hired,Female,Operations Department,i1,17931
467789,6/25/2014 9:33,Hired,Don’t want to say,Operations Department,i5,50670
540410,8/6/2014 9:32,Hired,Male,Service Department,c5,5309
563880,8/6/2014 9:32,Hired,Female,Service Department,c5,60492
886098,8/8/2014 14:54,Hired,Male,Service Department,c5,31528
763727,8/16/2014 9:29,Hired,Male,Service Department,c5,50854
139450,8/16/2014 9:30,Hired,Female,Service Department,c5,32201
518271,8/13/2014 9:31,Hired,Male,Service Department,c5,99637
37962,8/13/2014 9:31,Hired,Female,Service Department,c5,24704
196290,8/13/2014 9:32,Hired,Female,Service Department,c5,77572
212291,8/9/2014 17:04,Hired,Female,Marketing Department,c9,27162
646824,6/25/2014 9:31,Hired,Male,Service Department,c9,57531
408894,8/5/2014 13:10,Hired,Male,Service Department,c9,81977
82374,7/24/2014 11:48,Hired,Male,Production Department,c5,40686
544970,8/12/2014 14:05,Hired,Male,Service Department,c9,63744
816081,7/18/2014 9:31,Hired,Male,Operations Department,c5,64333
545956,7/18/2014 9:32,Hired,Male,Operations Department,c5,8196
865579,7/28/2014 8:16,Hired,Male,Operations Department,c5,10302
777814,7/28/2014 8:18,Hired,Female,Operations Department,c5,16771
546214,8/29/2014 9:31,Hired,Male,Service Department,c5,35173
405649,8/29/2014 9:32,Hired,Female,Service Department,c5,21407
416139,8/29/2014 9:34,Hired,Male,Service Department,c5,17002
570273,8/11/2014 9:31,Hired,Male,Purchase Department,c9,37537
205159,8/18/2014 9:31,Hired,Male,Operations Department,c5,64183
205366,7/7/2014 9:32,Hired,Female,Service Department,c9,98558
127082,7/10/2014 13:09,Hired,Male,Service Department,c9,95300
767348,7/10/2014 13:13,Hired,Male,Service Department,c9,11288
864519,7/14/2014 12:41,Hired,Male,Service Department,c9,98640
226825,7/22/2014 1:52,Hired,Female,Service Department,c9,2518
680787,8/19/2014 10:31,Hired,Female,Service Department,c9,48439
998198,7/30/2014 17:59,Hired,Male,Operations Department,c9,82051
916063,7/31/2014 7:03,Hired,Female,Operations Department,c9,42610
17272,8/19/2014 9:31,Hired,Male,Operations Department,c9,35716
417612,8/25/2014 9:47,Hired,Male,Operations Department,c5,30769
555537,7/8/2014 7:15,Hired,Female,Sales Department,c5,30442
584633,7/8/2014 7:17,Hired,Male,Sales Department,c5,41137
837629,7/10/2014 9:38,Hired,Female,Sales Department,c5,70354
149176,7/14/2014 15:41,Hired,Female,Sales Department,c5,58976
511867,7/17/2014 12:00,Hired,Female,Sales Department,c5,18000
262729,7/8/2014 9:33,Hired,Male,Sales Department,c5,14946
882861,7/8/2014 9:35,Hired,Female,Sales Department,c5,21461
861742,7/10/2014 10:43,Hired,Female,Sales Department,c5,95338
860895,7/10/2014 10:45,Hired,Female,Sales Department,c5,73505
298646,7/10/2014 10:47,Hired,Male,Sales Department,c5,26995
612348,8/19/2014 9:31,Hired,Male,Operations Department,i5,4969
902601,8/19/2014 9:31,Hired,Male,Operations Department,i5,35088
753146,8/19/2014 10:53,Hired,Male,Operations Department,i5,33946
558034,8/19/2014 10:54,Hired,Female,Operations Department,i5,87990
986541,8/19/2014 10:54,Hired,Male,Operations Department,i5,57840
661432,8/19/2014 10:55,Hired,Female,Operations Department,i5,2840
572012,8/19/2014 10:55,Hired,Male,Operations Department,i5,27602
383387,8/19/2014 10:56,Hired,Female,Operations Department,i5,32323
552568,8/19/2014 10:56,Hired,Female,Operations Department,i5,6929
627457,8/13/2014 9:32,Hired,Female,Service Department,c9,74485
119165,8/13/2014 9:32,Hired,Male,Service Department,c9,69095
389268,8/26/2014 11:21,Hired,Male,Service Department,c9,71495
292805,8/6/2014 15:41,Hired,Male,Marketing Department,c5,1346
908937,8/6/2014 15:43,Hired,Female,Marketing Department,c5,4036
339677,8/8/2014 11:16,Hired,Male,Marketing Department,c5,35473
58620,7/22/2014 8:29,Hired,Male,Operations Department,c9,43912
969719,8/27/2014 12:04,Hired,Male,Human Resource Department,b9,60480
984364,7/24/2014 9:31,Hired,Male,Operations Department,i7,41854
991280,7/29/2014 16:35,Hired,Male,Operations Department,i5,61686
383763,7/29/2014 16:35,Hired,Female,Operations Department,i5,22123
520929,7/29/2014 16:36,Hired,Female,Operations Department,i5,77001
926573,8/6/2014 16:30,Hired,Male,Operations Department,i5,77755
571610,8/8/2014 17:49,Hired,Male,Operations Department,i5,65650
487597,8/11/2014 8:34,Hired,Female,Operations Department,c9,74590
323196,8/11/2014 9:08,Hired,Female,Operations Department,c9,55302
897963,7/30/2014 15:59,Hired,Male,Operations Department,c9,50825
312322,7/30/2014 16:02,Hired,Male,Operations Department,c9,38268
511022,8/19/2014 14:53,Hired,Male,Operations Department,i5,35436
734194,8/19/2014 14:54,Hired,Male,Operations Department,i5,61102
600707,8/21/2014 9:35,Hired,Male,Operations Department,i5,39745
230580,8/29/2014 17:20,Hired,Male,Operations Department,c9,76013
771896,8/25/2014 9:34,Hired,Male,Human Resource Department,i5,55699
504495,8/25/2014 9:42,Hired,Female,Human Resource Department,i5,2842
90305,8/29/2014 9:26,Hired,Male,Human Resource Department,i5,77503
277040,8/29/2014 12:26,Hired,Male,Human Resource Department,i5,78677
369355,8/29/2014 12:27,Hired,Female,Human Resource Department,i5,1415
278571,7/14/2014 9:32,Hired,Female,Service Department,i7,5213
427047,8/11/2014 9:34,Hired,Male,Service Department,c9,23232
455112,8/20/2014 8:29,Hired,Male,Purchase Department,c5,85093
476712,8/20/2014 16:44,Hired,Male,Purchase Department,c5,54937
844186,8/20/2014 16:44,Hired,Male,Purchase Department,c5,17790
236512,8/20/2014 16:45,Hired,Male,Purchase Department,c5,23993
392211,8/22/2014 19:22,Hired,Female,Purchase Department,c5,96473
307037,8/24/2014 15:04,Hired,Male,Purchase Department,c5,22654
322304,8/24/2014 15:06,Hired,Male,Purchase Department,c5,46110
65551,7/25/2014 16:00,Hired,Male,Sales Department,i6,63278
95066,7/29/2014 16:47,Hired,Female,Sales Department,i6,26174
580775,7/29/2014 16:47,Hired,Male,Sales Department,i6,75378
341724,7/29/2014 16:48,Hired,Female,Sales Department,i6,83457
935823,7/29/2014 16:49,Hired,Male,Sales Department,i6,91079
567816,8/19/2014 23:36,Hired,Male,Human Resource Department,i7,11270
707930,8/19/2014 23:37,Hired,Male,Human Resource Department,i7,56888
843561,8/1/2014 7:33,Hired,Male,Operations Department,c9,88087
881883,8/25/2014 10:23,Hired,Male,Operations Department,c9,70574
747976,7/23/2014 9:51,Hired,Male,Service Department,c8,86096
436683,8/9/2014 10:21,Hired,Male,Sales Department,i7,51093
962443,8/2/2014 5:21,Hired,Male,Operations Department,c5,88896
258763,7/29/2014 16:16,Hired,Female,Production Department,c9,67945
300098,7/25/2014 9:32,Hired,Female,Finance Department,c5,58484
108214,8/29/2014 13:04,Hired,Female,Service Department,i6,21384
17527,8/5/2014 9:56,Hired,Male,Sales Department,c9,82144
728382,7/22/2014 9:03,Hired,Male,Service Department,c9,62693
774559,7/22/2014 9:04,Hired,Female,Service Department,c9,41540
282211,7/29/2014 11:10,Hired,Male,Service Department,c9,3743
851128,7/29/2014 11:10,Hired,Male,Service Department,c9,36526
94588,8/30/2014 18:00,Hired,Female,Finance Department,b9,5027
632223,8/11/2014 9:31,Hired,Female,Operations Department,c5,63429
355422,7/27/2014 11:09,Hired,Female,Finance Department,i5,24504
752453,7/27/2014 11:10,Hired,Female,Finance Department,i5,52153
716859,8/22/2014 16:05,Hired,Female,Finance Department,i5,51564
230535,8/22/2014 16:05,Hired,Female,Finance Department,i5,50302
861702,8/22/2014 16:08,Hired,Female,Finance Department,i5,44878
62115,8/22/2014 16:08,Hired,Female,Finance Department,i5,71249
449773,8/22/2014 16:09,Hired,Female,Finance Department,i5,93501
293874,8/22/2014 16:09,Hired,Female,Finance Department,i5,79325
236738,8/29/2014 14:57,Hired,Male,Human Resource Department,c9,5439
98075,7/29/2014 9:31,Hired,Male,Service Department,i7,68719
329299,7/29/2014 9:32,Hired,Male,Service Department,i7,38600
449558,7/29/2014 9:35,Hired,Male,Service Department,i7,22147
860916,8/6/2014 9:31,Hired,Male,Purchase Department,i7,42657
408498,8/8/2014 11:26,Hired,Female,Purchase Department,i7,67149
70151,8/13/2014 16:03,Hired,Female,Purchase Department,i7,68790
637404,8/13/2014 16:06,Hired,Female,Purchase Department,i7,7177
696668,7/26/2014 19:50,Hired,Male,Operations Department,i6,70229
289399,8/1/2014 16:29,Hired,Male,Operations Department,i6,89749
15315,8/20/2014 11:14,Hired,Female,Operations Department,i6,48303
83737,8/20/2014 11:12,Hired,Don’t want to say,Operations Department,i6,41256
533925,8/26/2014 12:16,Hired,Male,Operations Department,i6,85388
96361,8/26/2014 12:21,Hired,Male,Operations Department,i6,14622
854129,8/26/2014 12:22,Hired,Male,Operations Department,i6,37532
800904,8/26/2014 12:16,Hired,Don’t want to say,Operations Department,i6,49509
569891,8/27/2014 15:35,Hired,Male,Operations Department,i6,2090
831300,7/17/2014 9:31,Hired,Female,Finance Department,i6,30756
782875,8/1/2014 7:47,Hired,Female,Finance Department,i6,54920
634766,8/23/2014 17:48,Hired,Female,Operations Department,c5,42226
118038,7/24/2014 16:44,Hired,Male,Operations Department,c5,39556
534433,7/24/2014 16:45,Hired,Male,Operations Department,c5,95832
623706,7/26/2014 9:53,Hired,Female,Operations Department,c5,47217
181703,7/26/2014 9:53,Hired,Don’t want to say,Operations Department,c5,71151
111469,7/30/2014 9:49,Hired,Female,Operations Department,c5,36419
910075,8/5/2014 18:47,Hired,Female,Operations Department,c5,16181
312655,8/29/2014 9:33,Hired,Female,Operations Department,c9,23726
634674,7/31/2014 3:04,Hired,Male,Human Resource Department,c5,63556
574495,7/31/2014 3:05,Hired,Male,Human Resource Department,c5,23537
795229,8/2/2014 18:30,Hired,Male,Sales Department,c5,42487
101339,8/3/2014 9:18,Hired,Male,Operations Department,c9,6604
602766,8/16/2014 16:04,Hired,Male,Operations Department,c9,76581
544249,8/11/2014 7:57,Hired,Female,Operations Department,c9,54308
181724,7/22/2014 9:31,Hired,Male,Purchase Department,c5,40027
491865,8/12/2014 9:31,Hired,Female,Purchase Department,c5,50726
472159,7/22/2014 9:37,Hired,Male,Operations Department,c9,21527
214831,7/22/2014 9:32,Hired,Female,Operations Department,c9,64561
469291,8/15/2014 17:32,Hired,Female,Operations Department,c9,2418
520857,8/21/2014 16:04,Hired,Don’t want to say,Operations Department,c9,82095
70068,8/27/2014 19:50,Hired,Male,Operations Department,c9,69583
469233,8/26/2014 9:31,Hired,Male,Service Department,i5,23772
592432,8/28/2014 14:35,Hired,Male,Service Department,i5,10144
576494,8/28/2014 18:28,Hired,Male,Service Department,i5,44526
910136,8/28/2014 18:29,Hired,Female,Service Department,i5,52402
986428,8/27/2014 9:31,Hired,Male,Operations Department,c5,13969
203823,8/27/2014 21:26,Hired,Female,Operations Department,c5,38047
609607,8/6/2014 9:32,Hired,Male,Marketing Department,i5,36294
580000,7/23/2014 9:31,Hired,Male,Service Department,c8,62097
968762,8/11/2014 15:53,Hired,Male,Marketing Department,i1,92420
653469,8/11/2014 15:54,Hired,Female,Marketing Department,i1,57993
246856,7/31/2014 9:34,Hired,Female,Service Department,i6,24756
631532,7/29/2014 17:32,Hired,Female,Sales Department,b9,96610
471224,7/30/2014 16:08,Hired,Male,Sales Department,b9,36681
524337,7/24/2014 9:31,Hired,Male,Sales Department,c5,84524
946203,7/30/2014 4:06,Hired,Female,Sales Department,c5,72462
519413,7/30/2014 4:07,Hired,Male,Sales Department,c5,7774
481753,7/30/2014 9:24,Hired,Female,Sales Department,c5,98350
218458,8/5/2014 11:22,Hired,Male,Sales Department,c5,49148
309231,8/5/2014 11:23,Hired,Male,Sales Department,c5,84249
282766,8/28/2014 16:50,Hired,Male,Service Department,i5,50287
55764,8/8/2014 22:27,Hired,Male,Sales Department,c5,65442
141436,8/4/2014 9:33,Hired,Female,Sales Department,c5,57496
934067,8/4/2014 9:35,Hired,Female,Sales Department,c5,16902
839964,8/4/2014 9:33,Hired,Female,Sales Department,c5,83294
850081,8/6/2014 18:54,Hired,Male,Sales Department,c5,42812
543245,8/15/2014 10:05,Hired,Female,Sales Department,c5,54473
322454,8/15/2014 10:07,Hired,Male,Sales Department,c5,99824
20989,8/11/2014 9:32,Hired,Female,Service Department,c9,60605
800047,8/7/2014 7:27,Hired,Female,Sales Department,c9,31737
467278,8/7/2014 7:29,Hired,Male,Sales Department,c9,18647
981779,8/12/2014 21:56,Hired,Male,Operations Department,i5,27537
541258,8/7/2014 16:22,Hired,Male,Marketing Department,b9,37896
763252,8/19/2014 9:32,Hired,Male,Operations Department,i5,42231
576187,8/7/2014 8:55,Hired,Male,Human Resource Department,i7,52210
608018,8/21/2014 9:33,Hired,Female,Finance Department,c9,83678
438895,8/21/2014 9:34,Hired,Female,Finance Department,c9,73323
649743,8/14/2014 9:31,Hired,Male,Operations Department,c9,36760
114306,8/15/2014 9:32,Hired,Male,Operations Department,i6,48320
948487,8/11/2014 9:32,Hired,Female,Service Department,i7,97686
496594,8/4/2014 9:31,Hired,Male,Service Department,c5,98665
400371,8/8/2014 19:27,Hired,Male,Marketing Department,c9,2176
440318,8/8/2014 19:27,Hired,Female,Marketing Department,c9,35977
937905,8/8/2014 19:29,Hired,-,Marketing Department,c9,94032
538330,8/8/2014 9:32,Hired,Female,Operations Department,i7,52310
320458,8/8/2014 9:36,Hired,Female,Operations Department,i7,4239
884604,8/18/2014 9:33,Hired,Male,Service Department,c5,78962
287111,8/19/2014 10:46,Hired,Male,Service Department,c5,18169
526382,8/19/2014 10:53,Hired,Male,Service Department,c5,19572
750015,8/19/2014 10:54,Hired,Male,Service Department,c5,4938
820910,8/22/2014 7:07,Hired,Male,Service Department,c5,76950
121878,8/11/2014 9:31,Hired,Female,Sales Department,i6,2017
839931,8/24/2014 13:28,Hired,Male,Operations Department,c8,39122
966110,8/30/2014 15:31,Hired,Male,Operations Department,c9,68121
937115,8/26/2014 14:33,Hired,Male,Operations Department,c5,53427
606170,8/12/2014 9:31,Hired,Male,Service Department,c5,17384
123900,8/12/2014 9:32,Hired,Don’t want to say,Service Department,c5,73766
598860,8/13/2014 11:09,Hired,Male,Service Department,c5,87702
148154,8/27/2014 9:32,Hired,Male,Purchase Department,c5,41843
593448,8/27/2014 9:31,Hired,Don’t want to say,Purchase Department,c5,72810
999367,8/14/2014 9:33,Hired,Male,Operations Department,i6,55977
379272,8/14/2014 9:37,Hired,Male,Operations Department,i6,49897
323588,8/15/2014 18:57,Hired,Male,Operations Department,b9,89133
343794,8/18/2014 18:43,Hired,Male,Operations Department,i6,55509
421772,8/18/2014 18:44,Hired,Male,Operations Department,i6,23583
852384,8/15/2014 9:34,Hired,Female,Operations Department,c5,10158
349018,8/15/2014 9:36,Hired,Female,Operations Department,c5,6225
207990,8/15/2014 9:32,Hired,Male,Service Department,c5,76707
386379,8/22/2014 13:18,Hired,Male,Service Department,c5,52044
282279,8/27/2014 13:21,Hired,Male,Purchase Department,b9,55483
769814,8/19/2014 16:57,Hired,Male,Service Department,c9,36391
310509,8/27/2014 14:05,Hired,Male,Service Department,c9,33445
691883,8/27/2014 14:06,Hired,Female,Service Department,c9,10475
206995,8/27/2014 14:06,Hired,Male,Service Department,c9,2713
399721,8/27/2014 14:07,Hired,Male,Service Department,c9,54367
277316,8/19/2014 9:31,Hired,Male,Operations Department,i5,30060
932245,8/19/2014 9:33,Hired,Male,Operations Department,i5,2202
514442,8/19/2014 9:33,Hired,Female,Operations Department,i5,97066
585171,8/26/2014 9:31,Hired,Male,Service Department,i7,50987
414781,8/26/2014 9:33,Hired,Male,Service Department,i7,83282
198006,8/27/2014 9:33,Hired,Male,Operations Department,c5,8690
971257,8/27/2014 9:31,Hired,Female,Operations Department,c9,12527
748016,8/28/2014 17:21,Hired,Female,Operations Department,c9,13152
308705,8/28/2014 9:34,Hired,Female,Sales Department,c5,51542
241980,8/15/2014 9:32,Hired,Female,Production Department,c9,40276
482083,8/28/2014 10:23,Hired,Female,Production Department,c9,50187
224909,8/28/2014 10:24,Hired,Female,Production Department,c9,6366
978212,8/28/2014 10:24,Hired,Female,Production Department,c9,92378
778082,8/28/2014 10:25,Hired,Don’t want to say,Production Department,c9,79200
314008,8/29/2014 9:17,Hired,Male,Sales Department,i5,13851
347116,8/29/2014 9:17,Hired,Male,Sales Department,i5,96439
878270,5/2/2014 0:49,Hired,Male,Operations Department,c5,64941
117555,5/17/2014 8:18,Hired,Female,Service Department,i7,84440
627173,5/17/2014 8:19,Hired,Female,Service Department,i7,97713
160023,5/1/2014 6:59,Hired,Female,Operations Department,c9,94328
591543,5/1/2014 7:04,Hired,Male,Operations Department,c9,29216
778435,5/1/2014 6:56,Hired,Female,Operations Department,c9,55524
356964,5/9/2014 23:56,Hired,Male,Operations Department,c9,16944
271667,5/23/2014 16:41,Hired,Female,Sales Department,c9,45996
737128,5/27/2014 14:31,Hired,Male,Sales Department,c9,56931
46756,5/7/2014 8:42,Hired,Female,Service Department,i5,96923
655350,5/18/2014 14:42,Hired,Male,Service Department,i5,75932
568104,5/20/2014 9:33,Hired,Male,Service Department,i5,79823
234645,5/10/2014 8:17,Hired,Male,Service Department,c5,38225
110203,5/10/2014 8:19,Hired,Female,Service Department,c5,57411
916251,5/10/2014 8:19,Hired,Male,Service Department,c5,49891
308808,5/5/2014 17:50,Hired,Male,Operations Department,c9,59865
32890,5/12/2014 10:57,Hired,Female,Operations Department,c9,86902
867722,5/20/2014 17:59,Hired,Female,Operations Department,c9,73710
528833,5/1/2014 16:02,Hired,Male,Service Department,c9,10343
154263,5/1/2014 16:03,Hired,Male,Service Department,c9,66298
132094,5/27/2014 9:22,Hired,Male,Service Department,c5,89000
223234,5/27/2014 9:21,Hired,Don’t want to say,Service Department,c5,48445
708613,5/31/2014 11:07,Hired,Male,Service Department,i6,74414
385530,5/31/2014 11:10,Hired,Male,Service Department,i6,43374
141019,5/31/2014 11:12,Hired,Male,Service Department,i6,6207
793738,6/4/2014 13:33,Hired,Female,Service Department,i6,47365
418576,5/9/2014 9:29,Hired,Male,Service Department,c8,20776
932712,5/9/2014 10:19,Hired,Male,Service Department,c8,97708
566874,5/2/2014 11:21,Hired,Male,Sales Department,c5,68740
975136,5/2/2014 11:21,Hired,Male,Sales Department,c5,91958
722596,5/2/2014 11:22,Hired,Female,Sales Department,c5,58496
411974,5/2/2014 11:18,Hired,Female,Sales Department,c5,52331
402204,5/21/2014 9:37,Hired,Male,Sales Department,i7,91680
888494,5/30/2014 16:54,Hired,Female,Sales Department,c5,60155
898678,5/30/2014 16:55,Hired,Female,Sales Department,c5,43006
60203,6/23/2014 15:08,Hired,Male,Sales Department,c5,29486
524586,6/23/2014 15:08,Hired,Male,Sales Department,c5,73138
618905,6/25/2014 2:53,Hired,Male,Sales Department,c5,34966
971748,7/3/2014 17:26,Hired,Female,Sales Department,c5,40614
190045,5/18/2014 12:55,Hired,Female,Marketing Department,c5,57636
679004,6/4/2014 17:14,Hired,Male,Marketing Department,c5,8974
998761,5/23/2014 15:48,Hired,Female,Operations Department,b9,1422
381255,6/7/2014 15:11,Hired,Male,Service Department,i7,22589
250982,6/7/2014 15:12,Hired,Male,Service Department,i7,33034
233900,5/12/2014 11:20,Hired,Male,Service Department,c9,92302
172450,5/13/2014 9:40,Hired,Male,Service Department,c9,54702
236554,5/13/2014 9:41,Hired,Female,Service Department,c9,74129
472086,5/13/2014 9:42,Hired,Female,Service Department,c9,45742
750657,6/1/2014 15:41,Hired,Female,Operations Department,c9,53580
257710,6/1/2014 15:43,Hired,Female,Operations Department,c9,37001
918375,6/11/2014 18:33,Hired,Male,Operations Department,c9,67934
829413,6/13/2014 15:10,Hired,Female,Operations Department,c9,9139
445069,6/13/2014 15:11,Hired,Female,Operations Department,c9,6697
502566,7/9/2014 12:39,Hired,Male,Service Department,c9,73057
100924,6/13/2014 2:04,Hired,Male,Service Department,i5,90938
952538,6/13/2014 2:05,Hired,Female,Service Department,i5,53979
329816,6/6/2014 14:34,Hired,Female,Service Department,b9,34428
301689,6/6/2014 14:35,Hired,Male,Service Department,b9,62860
859920,6/18/2014 13:10,Hired,Male,Operations Department,i5,88264
73132,6/5/2014 17:08,Hired,Male,Operations Department,c5,72695
244602,6/17/2014 9:44,Hired,Male,Operations Department,c5,29874
163967,6/17/2014 9:49,Hired,Female,Operations Department,c5,35610
747323,7/12/2014 19:08,Hired,Male,Operations Department,c5,21635
772703,7/12/2014 19:09,Hired,Male,Operations Department,c5,9068
773099,7/21/2014 10:59,Hired,Male,Operations Department,c5,16189
735017,7/9/2014 7:35,Hired,Male,Operations Department,c9,3565
609384,7/9/2014 7:36,Hired,Female,Operations Department,c9,13413
762231,7/4/2014 15:56,Hired,Female,Operations Department,c5,80531
217367,6/3/2014 12:04,Hired,Female,Marketing Department,c5,8228
750747,6/3/2014 12:09,Hired,Female,Marketing Department,c5,14950
126380,6/16/2014 12:03,Hired,Male,Sales Department,i7,8011
400072,6/16/2014 11:59,Hired,Don’t want to say,Sales Department,i7,62015
430942,5/9/2014 19:28,Hired,Male,Marketing Department,c9,31509
24006,6/18/2014 8:22,Hired,Male,Service Department,b9,52336
792202,6/18/2014 8:24,Hired,Female,Service Department,b9,33112
20597,7/7/2014 7:35,Hired,Female,Service Department,b9,76889
830520,5/19/2014 2:24,Hired,Male,Service Department,i5,49591
571631,5/19/2014 2:25,Hired,Male,Service Department,i5,91555
282543,5/19/2014 9:52,Hired,Female,Service Department,i5,80672
966602,5/19/2014 9:53,Hired,Female,Service Department,i5,13380
479003,5/19/2014 9:54,Hired,Female,Service Department,i5,18310
948061,5/19/2014 9:54,Hired,Male,Service Department,i5,38076
55915,7/2/2014 20:31,Hired,Female,Operations Department,c9,78339
570200,5/29/2014 13:34,Hired,Female,Finance Department,c9,22689
280913,5/29/2014 13:35,Hired,Female,Finance Department,c9,17924
633396,7/22/2014 7:35,Hired,Male,Service Department,b9,65876
121763,7/3/2014 15:47,Hired,Male,Operations Department,i1,69114
421134,6/18/2014 7:05,Hired,Female,Service Department,c5,62143
611679,7/13/2014 11:15,Hired,Female,Marketing Department,b9,64224
392173,7/24/2014 8:45,Hired,Male,Marketing Department,i5,11766
897760,7/19/2014 14:51,Hired,Female,Production Department,c5,91018
432393,7/12/2014 9:34,Hired,Don’t want to say,Service Department,c5,11946
860440,5/5/2014 12:50,Hired,Male,Service Department,c9,75033
368421,5/5/2014 12:53,Hired,Male,Service Department,c9,25854
921157,5/6/2014 17:55,Hired,Female,Service Department,c9,74230
399547,5/8/2014 15:43,Hired,Female,Service Department,c9,80569
432941,5/16/2014 9:34,Hired,Male,Service Department,c9,52165
431934,5/16/2014 9:38,Hired,Male,Service Department,c9,2911
108534,6/9/2014 19:42,Hired,Male,Operations Department,c5,50604
635221,7/11/2014 13:58,Hired,Male,Marketing Department,c5,46313
15580,7/11/2014 14:02,Hired,Female,Marketing Department,c5,16046
665552,7/17/2014 16:54,Hired,Male,Marketing Department,c5,7937
700608,7/17/2014 16:56,Hired,Female,Marketing Department,c5,66629
314970,7/17/2014 16:58,Hired,Male,Marketing Department,c5,6903
231126,7/17/2014 17:00,Hired,Male,Marketing Department,c5,98323
633554,7/19/2014 9:22,Hired,Male,Marketing Department,b9,56646
386933,5/30/2014 9:00,Hired,Male,Service Department,c5,82821
61098,5/30/2014 9:01,Hired,Female,Service Department,c5,88247
485455,5/30/2014 9:02,Hired,Male,Service Department,c5,43460
980297,6/4/2014 12:50,Hired,Male,Service Department,c5,30475
460725,6/4/2014 12:50,Hired,Don’t want to say,Service Department,c5,23471
952297,6/11/2014 14:11,Hired,Male,Service Department,c5,99345
319324,6/17/2014 12:12,Hired,Don’t want to say,Operations Department,c9,38036
926485,6/5/2014 3:27,Hired,Female,Operations Department,c9,88363
791273,6/5/2014 8:38,Hired,Female,Operations Department,c9,15721
833656,6/5/2014 8:40,Hired,Female,Operations Department,c9,14663
312354,5/22/2014 14:32,Hired,Male,Service Department,c9,26307
